title,condition,url,kind,img_url
"데이터 분석과 비즈니스를 위한 기초 통계학_하, 공학",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB21+2023_01/about,공학,http://www.kmooc.kr/asset-v1:WJTB+WJTB21+2023_01+type@asset+block@652400_데이터_분석과_비즈니스를_위한_기초_통계학_하.jpg
"나에게 맞는 '직무'찾기 - 인문,상경계열 편, 사회",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB14+2023_01/about,사회,http://www.kmooc.kr/asset-v1:WJTB+WJTB14+2023_01+type@asset+block@652400_직무소개_인문상경계열__1.jpg
"나에게 맞는 '직무'찾기 - 이공계열 편, 사회",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB13+2023_01/about,사회,http://www.kmooc.kr/asset-v1:WJTB+WJTB13+2023_01+type@asset+block@652400_직무소개_이공계열__1.jpg
"마케팅 데이터 사이언스-파이썬편, 공학",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB18+2023_01/about,공학,http://www.kmooc.kr/asset-v1:WJTB+WJTB18+2023_01+type@asset+block@652400_마케팅_데이터_사이언스-파이썬편_1.jpg
"파이썬을 이용한 데이터 분석, 공학",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB29+2023_01/about,공학,http://www.kmooc.kr/asset-v1:WJTB+WJTB29+2023_01+type@asset+block@652400_파이썬을_이용한_데이터_분석_1.jpg
"파이썬 머신러닝, 공학",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB19+2023_01/about,공학,http://www.kmooc.kr/asset-v1:WJTB+WJTB19+2023_01+type@asset+block@652400_파이썬_머신러닝_1.jpg
"R머신러닝, 공학",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB17+2023_01/about,공학,http://www.kmooc.kr/asset-v1:WJTB+WJTB17+2023_01+type@asset+block@652400_R머신러닝_1.jpg
"최고투자책임자가 알려주는 자산배분 레시피, 사회",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB30+2023_01/about,사회,http://www.kmooc.kr/asset-v1:WJTB+WJTB30+2023_01+type@asset+block@652400_차근차근_부자가_되는_첫걸음__자산배분_1.jpg
"합격을 부르는 면접 스피치, 사회",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB16+2023_01/about,사회,http://www.kmooc.kr/asset-v1:WJTB+WJTB16+2023_01+type@asset+block@652400_면접_스피치.jpg
"취업준비를 위한 산업분석, 사회",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB12+2023_01/about,사회,http://www.kmooc.kr/asset-v1:WJTB+WJTB12+2023_01+type@asset+block@652400_주요_산업_분석을_통한_나에게_알맞은_산업군_설정하기_1.jpg
"채용 트렌드&준비 전략, 사회",진행중,http://www.kmooc.kr/courses/course-v1:WJTB+WJTB11+2023_01/about,사회,http://www.kmooc.kr/asset-v1:WJTB+WJTB11+2023_01+type@asset+block@652400_채용_트렌드의_이해.jpg
"KOICA와 함께하는 프로젝트 사업관리, 사회",진행중,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA03+2023_1/about,사회,http://www.kmooc.kr/asset-v1:KOICA+KOICA03+2023_1+type@asset+block@슬라이드44.jpg
"KOICA와 함께하는 SDGs 알아보기, 사회",진행중,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA5+2023_1/about,사회,http://www.kmooc.kr/asset-v1:KOICA+KOICA5+2023_1+type@asset+block@슬라이드33.jpg
"KOICA와 함께하는 국제개발협력 분야별 이슈, 사회",진행중,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA04+2023_1/about,사회,http://www.kmooc.kr/asset-v1:KOICA+KOICA04+2023_1+type@asset+block@슬라이드66.jpg
"KOICA와 함께하는 국제개발협력 첫걸음, 사회",진행중,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA01+2023_1/about,사회,http://www.kmooc.kr/asset-v1:KOICA+KOICA01+2023_1+type@asset+block@슬라이드11.jpg
"KOICA와 함께하는 세계시민교육(일반인), 사회",진행중,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA06+2023_1/about,사회,http://www.kmooc.kr/asset-v1:KOICA+KOICA06+2023_1+type@asset+block@슬라이드55.jpg
"KOICA와 함께하는 국제개발협력: 범분야의 이해, 사회",진행중,http://www.kmooc.kr/courses/course-v1:KOICA+KOICA02+2023_1/about,사회,http://www.kmooc.kr/asset-v1:KOICA+KOICA02+2023_1+type@asset+block@슬라이드22.jpg
"미래환경기술, 자연",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+EVSE510+2023_T1/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+EVSE510+2023_T1+type@asset+block@thumbnail_resize_3.png
"위대한 수업2(GREAT MINDS) : 국제 인권 오디세이, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS020+2022_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS020+2022_T1+type@asset+block@베스시몬스수정2.JPG
"비유와 우화로 보는 철학 산책, 인문",진행중,http://www.kmooc.kr/courses/course-v1:ChungbukK+Chungbuk_11+2022_02/about,인문,http://www.kmooc.kr/asset-v1:ChungbukK+Chungbuk_11+2022_02+type@asset+block@철학.jpg
"생명의 파노라마, 자연",진행중,http://www.kmooc.kr/courses/course-v1:ChungbukK+Chungbuk_12+2022_02/about,자연,http://www.kmooc.kr/asset-v1:ChungbukK+Chungbuk_12+2022_02+type@asset+block@생명.jpg
"한국 지오파크의 지형, 자연",진행중,http://www.kmooc.kr/courses/course-v1:ChungbukK+Chungbuk_10+2022_02/about,자연,http://www.kmooc.kr/asset-v1:ChungbukK+Chungbuk_10+2022_02+type@asset+block@KMOOC-썸네일-v4.jpg
"인공지능과 모빌리티(AI+Mobility), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL07+2022_AI3/about,공학,http://www.kmooc.kr/asset-v1:HonamUniv+HCTL07+2022_AI3+type@asset+block@sum_mobile.png
"인공지능과 미래기술 (AI+Future Technology), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL05+2022_AI1/about,공학,http://www.kmooc.kr/asset-v1:HonamUniv+HCTL05+2022_AI1+type@asset+block@KakaoTalk_20230105_120236258.png
"인공지능과 헬스케어(AI+Health Care), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL08+2022_AI4/about,공학,http://www.kmooc.kr/asset-v1:HonamUniv+HCTL08+2022_AI4+type@asset+block@sum_health.png
"인공지능과 에너지(AI+Energy), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL06+2022_AI2/about,공학,http://www.kmooc.kr/asset-v1:HonamUniv+HCTL06+2022_AI2+type@asset+block@sum_energy.png
"누구나 쓸 수 있는 메타버스(Metaverse that anyone can use), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL04+2022_mv1/about,공학,http://www.kmooc.kr/asset-v1:HonamUniv+HCTL04+2022_mv1+type@asset+block@sum_meta.png
"국제무역론, 사회",진행중,http://www.kmooc.kr/courses/course-v1:CNUk+MOE_CNU15+2022_2_15/about,사회,http://www.kmooc.kr/asset-v1:CNUk+MOE_CNU15+2022_2_15+type@asset+block@국제무역론_썸네일.jpg
"재미있는 4차 산업혁명 이야기, 공학",진행중,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU16k+2022_T1/about,공학,http://www.kmooc.kr/asset-v1:JEJUk+JEJU16k+2022_T1+type@asset+block@강좌소개이미지_min.png
"위대한 수업2(GREAT MINDS) : 현실주의자들의 정치, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS019+2022_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS019+2022_T1+type@asset+block@스티븐월트사진.JPG
"디지털 마케팅과 소셜 미디어 브랜드 콘텐츠 전략, 사회",진행중,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22001K+2022_W01/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW22001K+2022_W01+type@asset+block@이화여대_디지털-마케팅과-소셜-미디어-브랜드-콘텐츠-전략_썸네일.jpg
"아픈 영혼을 철학으로 치유하기 , 인문",진행중,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG22k+2022_T2_1/about,인문,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG22k+2022_T2_1+type@asset+block@서강대_아픈_영혼을_철학으로_치유하기_썸네일_2022_.png
"AI시대 발명과 특허, 사회",진행중,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEO06+2022_T2/about,사회,http://www.kmooc.kr/asset-v1:HOSEO+HOSEO06+2022_T2+type@asset+block@대표_이미지.png
"예술계열 캡스톤 디자인 설계, 예체능",진행중,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEOLI02+2022_T2/about,예체능,http://www.kmooc.kr/asset-v1:HOSEO+HOSEOLI02+2022_T2+type@asset+block@대표_이미지.png
"이공계열 학생을 위한 캡스톤 디자인 소개, 공학",진행중,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEOLI01+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:HOSEO+HOSEOLI01+2022_T2+type@asset+block@대표_이미지.png
"해외 비즈니스 기초, 공학",진행중,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEO05+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:HOSEO+HOSEO05+2022_T2+type@asset+block@대표_이미지.png
"영상콘텐츠 제작을 통한 사회적 기업의 이해, 사회",진행중,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEOLI04+2022_T2/about,사회,http://www.kmooc.kr/asset-v1:HOSEO+HOSEOLI04+2022_T2+type@asset+block@대표_이미지.png
"C언어기초 (배열,포인터,문자열,구조체), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HOSEO+HOSEOLI03+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:HOSEO+HOSEOLI03+2022_T2+type@asset+block@대표_이미지.png
"Zhuangzi's Fables and Their Wisdom, 인문",진행중,http://www.kmooc.kr/courses/course-v1:XuetangX+SCUTZFATW+2023_T1/about,인문,http://www.kmooc.kr/asset-v1:XuetangX+SCUTZFATW+2023_T1+type@asset+block@Zhuangzi_s_Fables_and_Their_Wisdom.png
"꿈 성취의 비밀 라이프 로드맵(Life Roadmap; The Secret of Achieving My Dream), 인문",진행중,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun17K+2022_T1/about,인문,http://www.kmooc.kr/asset-v1:ChosunK+Chosun17K+2022_T1+type@asset+block@_크기변환_썸네일_최종.png
"공정사회로 가는 계약법, 사회",진행중,http://www.kmooc.kr/courses/course-v1:PNUk+LC_C01+2022_KM_037/about,사회,http://www.kmooc.kr/asset-v1:PNUk+LC_C01+2022_KM_037+type@asset+block@공정사회로_가는_계약법.jpg
"원헬스와 신종 감염병, 의료",진행중,http://www.kmooc.kr/courses/course-v1:PNUk+OI_C01+2022_KM_036/about,의료,http://www.kmooc.kr/asset-v1:PNUk+OI_C01+2022_KM_036+type@asset+block@원헬스와_신종감염병.jpg
"수학으로 푸는 블록체인(Blockchain solved with mathematics), 공학",진행중,http://www.kmooc.kr/courses/course-v1:HonamUniv+HCTL02+2022_3/about,공학,http://www.kmooc.kr/asset-v1:HonamUniv+HCTL02+2022_3+type@asset+block@호남대_블록체인_썸네일.png
"청소년사회봉사개론, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SCU+SCU023+2022_1/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU023+2022_1+type@asset+block@서사대-썸네일-묶음1_2022-1.jpg
"기계-인간-환경 공존시대의 휴머니티 경영, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SCU+SCU028+2022_1/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU028+2022_1+type@asset+block@서사대-썸네일-개별2_2022-1.jpg
"디지털 금융세상의 리스크관리, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SCU+SCU027+2022_1/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU027+2022_1+type@asset+block@서사대-썸네일-개별1_2022-1.jpg
"청소년예술활동과 미디어, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SCU+SCU025+2022_1/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU025+2022_1+type@asset+block@서사대-썸네일-묶음3_2022-1.jpg
"청소년커뮤니티 운영의 실제, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SCU+SCU026+2022_1/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU026+2022_1+type@asset+block@서사대-썸네일-묶음4_2022-1.jpg
"커뮤니티예술활동의 이론과 실제, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SCU+SCU024+2022_1/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU024+2022_1+type@asset+block@서사대-썸네일-묶음2_2022-1.jpg
"케이팝(K-POP)으로 배우는 한국 대중문화, 인문",진행중,http://www.kmooc.kr/courses/course-v1:DGUk+DGU_027k+DGU_027k_2022/about,인문,http://www.kmooc.kr/asset-v1:DGUk+DGU_027k+DGU_027k_2022+type@asset+block@K-MOOC-케이팝.jpg
"위대한 수업2(GREAT MINDS) : 민주주의 난제, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS018+2022_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS018+2022_T1+type@asset+block@아담_쉐보르스키재수정.jpg
"시니어 건강운동 지도자를 위한 이론과 실제, 예체능",진행중,http://www.kmooc.kr/courses/course-v1:DongdukK+DDU05+2023_T1/about,예체능,http://www.kmooc.kr/asset-v1:DongdukK+DDU05+2023_T1+type@asset+block@노인체육학_썸네일.png
"신체이완과 움직임 (소메틱 소도구 필라테스), 예체능",진행중,http://www.kmooc.kr/courses/course-v1:DongdukK+DDU03+2023_T1/about,예체능,http://www.kmooc.kr/asset-v1:DongdukK+DDU03+2023_T1+type@asset+block@11111.jpg
"바디발란스, 예체능",진행중,http://www.kmooc.kr/courses/course-v1:DongdukK+DDU04+2023_T1/about,예체능,http://www.kmooc.kr/asset-v1:DongdukK+DDU04+2023_T1+type@asset+block@동덕여대_바디발란스_썸네일.png
"액티브시니어를 위한 힐링 요가, 예체능",진행중,http://www.kmooc.kr/courses/course-v1:DongdukK+DDU06+2023_T1/about,예체능,http://www.kmooc.kr/asset-v1:DongdukK+DDU06+2023_T1+type@asset+block@힐링요가썸네일_342190.jpg
"사회적 경제와 소셜벤처 창업, 사회",진행중,http://www.kmooc.kr/courses/course-v1:HNU+HNU002+2022-1/about,사회,http://www.kmooc.kr/asset-v1:HNU+HNU002+2022-1+type@asset+block@01_so.png
"빅데이터와 융복합 창업, 사회",진행중,http://www.kmooc.kr/courses/course-v1:HNU+HNU003+2022-2/about,사회,http://www.kmooc.kr/asset-v1:HNU+HNU003+2022-2+type@asset+block@big.jpg
"전통활쏘기, 예체능",진행중,http://www.kmooc.kr/courses/course-v1:DongdukK+DDU07+2022_T2/about,예체능,http://www.kmooc.kr/asset-v1:DongdukK+DDU07+2022_T2+type@asset+block@활쏘기_썸네일.jpg
"현대인을 위한 감정 다스리기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_soc_ctl001+2022_BA_ctl04/about,사회,http://www.kmooc.kr/asset-v1:KoreaUnivK+ku_soc_ctl001+2022_BA_ctl04+type@asset+block@04.jpg
"리더의 전략적 의사결정 , 사회",진행중,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG19k+2022_T2_1/about,사회,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG19k+2022_T2_1+type@asset+block@서강대_리더의_전략적_의사결정_썸네일_2022_.png
"삶과 교육, 교육",진행중,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG20k+2022_T2_1/about,교육,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG20k+2022_T2_1+type@asset+block@서강대_삶과_교육_썸네일_2022_.png
"아시아계 미국인: 차별과 배제의 정치 , 사회",진행중,http://www.kmooc.kr/courses/course-v1:SOGANGk+SOGANG21k+2022_T2_1/about,사회,http://www.kmooc.kr/asset-v1:SOGANGk+SOGANG21k+2022_T2_1+type@asset+block@서강대_아시아계_미국인__차별과_배제의_정치_썸네일_2022_.png
"창업아이디어 탐색 및 실습, 사회",진행중,http://www.kmooc.kr/courses/course-v1:AJOU+AJOU02+2022_T2/about,사회,http://www.kmooc.kr/asset-v1:AJOU+AJOU02+2022_T2+type@asset+block@창업아이디어_탐색_및_실습-2.jpg
"인간의 판단과 의사결정, 사회",진행중,http://www.kmooc.kr/courses/course-v1:AJOU+AJOU01+2022_T2/about,사회,http://www.kmooc.kr/asset-v1:AJOU+AJOU01+2022_T2+type@asset+block@인간의_판단과_의사결정_2022-2.jpg
"공기조화기술 (HVAC) 기초, 공학",진행중,http://www.kmooc.kr/courses/course-v1:CUK+CUK_08+2022_1/about,공학,http://www.kmooc.kr/asset-v1:CUK+CUK_08+2022_1+type@asset+block@AI융합_01-1-2.jpg
"사물인터넷(IoT)과 제어기술, 공학",진행중,http://www.kmooc.kr/courses/course-v1:CUK+CUK_09+2022_1/about,공학,http://www.kmooc.kr/asset-v1:CUK+CUK_09+2022_1+type@asset+block@AI융합_01-2-2.jpg
"스마트 에너지 이론, 공학",진행중,http://www.kmooc.kr/courses/course-v1:CUK+CUK_11+2022_1/about,공학,http://www.kmooc.kr/asset-v1:CUK+CUK_11+2022_1+type@asset+block@AI융합_01-4-2.jpg
"인공지능(AI)과 냉동공조, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CUK+CUK_10+2022_1/about,공학,http://www.kmooc.kr/asset-v1:CUK+CUK_10+2022_1+type@asset+block@AI융합_01-3-2.jpg
"유니티로 이해하는 인공지능과 기계학습 (feat. ML-Agent), 공학",진행중,http://www.kmooc.kr/courses/course-v1:MA_NSU+MATCHUP_NSU04+2023_04/about,공학,http://www.kmooc.kr/asset-v1:MA_NSU+MATCHUP_NSU04+2023_04+type@asset+block@유니티로_이해하는_인공지능과_기계_학습_Feat._ML-Agent_.jpg
"Vuforia를 활용한 AR 콘텐츠 만들기, 공학",진행중,http://www.kmooc.kr/courses/course-v1:MA_NSU+MATCHUP_NSU03+2023_03/about,공학,http://www.kmooc.kr/asset-v1:MA_NSU+MATCHUP_NSU03+2023_03+type@asset+block@Vuforia를_활용한_AR_콘텐츠_만들기.jpg
"유니티 VR 프로그래밍, 공학",진행중,http://www.kmooc.kr/courses/course-v1:MA_NSU+MATCHUP_NSU01+2023_01/about,공학,http://www.kmooc.kr/asset-v1:MA_NSU+MATCHUP_NSU01+2023_01+type@asset+block@유니티_VR_프로그래밍.jpg
"프로그래밍 문법에서 자유로워지는 유니티 비주얼 스크립팅, 공학",진행중,http://www.kmooc.kr/courses/course-v1:MA_NSU+MATCHUP_NSU02+2023_02/about,공학,http://www.kmooc.kr/asset-v1:MA_NSU+MATCHUP_NSU02+2023_02+type@asset+block@프로그래밍_문법에서_자유로워지는_유니티_비주얼_스크립팅.jpg
"외국인유학생을 위한 한국대학문화, 교육",진행중,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0024+2022_T3/about,교육,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0024+2022_T3+type@asset+block@한국대학문화_과정이미지__small_.png
"미디어 빅뱅 시대의 예술-BTS를 중심으로-, 예체능",진행중,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC17k+2022_05SJ17_R2/about,예체능,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJKMOOC17k+2022_05SJ17_R2+type@asset+block@2022-동계__썸네일__미디어빅뱅_시대의_예술.jpg
"데이터엔지니어링, 공학",진행중,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC19k+2022_06SJ19_R2/about,공학,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJKMOOC19k+2022_06SJ19_R2+type@asset+block@2022-동계__썸네일__데이터엔지니어링.jpg
"멀티미디어, 공학",진행중,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC16k+2022_05SJ16_R2/about,공학,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJKMOOC16k+2022_05SJ16_R2+type@asset+block@2022-동계__썸네일__멀티미디어.jpg
"예술가와 디자이너를 위한 아트 코딩, 융복합",진행중,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC18k+2022_05SJ18_R2/about,융복합,http://www.kmooc.kr/asset-v1:SejonguniversityK+SJKMOOC18k+2022_05SJ18_R2+type@asset+block@2022-동계__썸네일__예술가와_디자이너를_위한_아트_코딩.jpg
"비정형 데이터 분석: 소셜 네트워크의 이해 및 분석, 사회",진행중,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22003K+2022_W03/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW22003K+2022_W03+type@asset+block@이화여대_비정형-데이터_소셜-네트워크의-이해와-분석_썸네일.jpg
"비정형 데이터 분석: 소셜 네트워크의 분석 심화, 사회",진행중,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22004K+2022_W04/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW22004K+2022_W04+type@asset+block@이화여대_영비정형-데이터_소셜-네트워크의-분석-심화_썸네일.jpg
"영미문화 속 여성이야기, 사회",진행중,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22002K+2022_W02/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW22002K+2022_W02+type@asset+block@이화여대_영미문화_속_여성이야기_썸네일.jpg
